image_path,image_file,state_id,county_id,county_name_img,county_name_csv,poverty_rate
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13113_Fayette.png,13_13113_Fayette.png,13,13113,Fayette,Fayette County,5.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13115_Floyd.png,13_13115_Floyd.png,13,13115,Floyd,Floyd County,14.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13117_Forsyth.png,13_13117_Forsyth.png,13,13117,Forsyth,Forsyth County,4.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13119_Franklin.png,13_13119_Franklin.png,13,13119,Franklin,Franklin County,15.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13121_Fulton.png,13_13121_Fulton.png,13,13121,Fulton,Fulton County,11.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13123_Gilmer.png,13_13123_Gilmer.png,13,13123,Gilmer,Gilmer County,14.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13125_Glascock.png,13_13125_Glascock.png,13,13125,Glascock,Glascock County,16.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13127_Glynn.png,13_13127_Glynn.png,13,13127,Glynn,Glynn County,13.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13129_Gordon.png,13_13129_Gordon.png,13,13129,Gordon,Gordon County,12.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13131_Grady.png,13_13131_Grady.png,13,13131,Grady,Grady County,19.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13133_Greene.png,13_13133_Greene.png,13,13133,Greene,Greene County,13.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13135_Gwinnett.png,13_13135_Gwinnett.png,13,13135,Gwinnett,Gwinnett County,10.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13137_Habersham.png,13_13137_Habersham.png,13,13137,Habersham,Habersham County,13.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13139_Hall.png,13_13139_Hall.png,13,13139,Hall,Hall County,10.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13141_Hancock.png,13_13141_Hancock.png,13,13141,Hancock,Hancock County,30.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13143_Haralson.png,13_13143_Haralson.png,13,13143,Haralson,Haralson County,13.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13145_Harris.png,13_13145_Harris.png,13,13145,Harris,Harris County,8.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13147_Hart.png,13_13147_Hart.png,13,13147,Hart,Hart County,13.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13149_Heard.png,13_13149_Heard.png,13,13149,Heard,Heard County,12.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13151_Henry.png,13_13151_Henry.png,13,13151,Henry,Henry County,8.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13153_Houston.png,13_13153_Houston.png,13,13153,Houston,Houston County,11.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13155_Irwin.png,13_13155_Irwin.png,13,13155,Irwin,Irwin County,19.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13157_Jackson.png,13_13157_Jackson.png,13,13157,Jackson,Jackson County,8.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13159_Jasper.png,13_13159_Jasper.png,13,13159,Jasper,Jasper County,13.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13161_Jeff_Davis.png,13_13161_Jeff_Davis.png,13,13161,Jeff_Davis,Jeff Davis County,18.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13163_Jefferson.png,13_13163_Jefferson.png,13,13163,Jefferson,Jefferson County,21.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13165_Jenkins.png,13_13165_Jenkins.png,13,13165,Jenkins,Jenkins County,28.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13167_Johnson.png,13_13167_Johnson.png,13,13167,Johnson,Johnson County,33.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13169_Jones.png,13_13169_Jones.png,13,13169,Jones,Jones County,11.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13171_Lamar.png,13_13171_Lamar.png,13,13171,Lamar,Lamar County,12.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13173_Lanier.png,13_13173_Lanier.png,13,13173,Lanier,Lanier County,17.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13175_Laurens.png,13_13175_Laurens.png,13,13175,Laurens,Laurens County,20.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13177_Lee.png,13_13177_Lee.png,13,13177,Lee,Lee County,9.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13179_Liberty.png,13_13179_Liberty.png,13,13179,Liberty,Liberty County,16.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13181_Lincoln.png,13_13181_Lincoln.png,13,13181,Lincoln,Lincoln County,14.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13183_Long.png,13_13183_Long.png,13,13183,Long,Long County,13.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13185_Lowndes.png,13_13185_Lowndes.png,13,13185,Lowndes,Lowndes County,18.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13187_Lumpkin.png,13_13187_Lumpkin.png,13,13187,Lumpkin,Lumpkin County,13.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13189_McDuffie.png,13_13189_McDuffie.png,13,13189,McDuffie,McDuffie County,19.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13191_McIntosh.png,13_13191_McIntosh.png,13,13191,McIntosh,McIntosh County,16.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13193_Macon.png,13_13193_Macon.png,13,13193,Macon,Macon County,29.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13195_Madison.png,13_13195_Madison.png,13,13195,Madison,Madison County,11.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13197_Marion.png,13_13197_Marion.png,13,13197,Marion,Marion County,22.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13199_Meriwether.png,13_13199_Meriwether.png,13,13199,Meriwether,Meriwether County,17.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13201_Miller.png,13_13201_Miller.png,13,13201,Miller,Miller County,20.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13205_Mitchell.png,13_13205_Mitchell.png,13,13205,Mitchell,Mitchell County,23.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13207_Monroe.png,13_13207_Monroe.png,13,13207,Monroe,Monroe County,10.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13209_Montgomery.png,13_13209_Montgomery.png,13,13209,Montgomery,Montgomery County,20.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13211_Morgan.png,13_13211_Morgan.png,13,13211,Morgan,Morgan County,10.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13213_Murray.png,13_13213_Murray.png,13,13213,Murray,Murray County,15.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13215_Muscogee.png,13_13215_Muscogee.png,13,13215,Muscogee,Muscogee County,17.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13217_Newton.png,13_13217_Newton.png,13,13217,Newton,Newton County,11.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13219_Oconee.png,13_13219_Oconee.png,13,13219,Oconee,Oconee County,5.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13221_Oglethorpe.png,13_13221_Oglethorpe.png,13,13221,Oglethorpe,Oglethorpe County,12.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13223_Paulding.png,13_13223_Paulding.png,13,13223,Paulding,Paulding County,6.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13225_Peach.png,13_13225_Peach.png,13,13225,Peach,Peach County,17.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13227_Pickens.png,13_13227_Pickens.png,13,13227,Pickens,Pickens County,9.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13229_Pierce.png,13_13229_Pierce.png,13,13229,Pierce,Pierce County,17.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13231_Pike.png,13_13231_Pike.png,13,13231,Pike,Pike County,8.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13233_Polk.png,13_13233_Polk.png,13,13233,Polk,Polk County,15.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13235_Pulaski.png,13_13235_Pulaski.png,13,13235,Pulaski,Pulaski County,21.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13237_Putnam.png,13_13237_Putnam.png,13,13237,Putnam,Putnam County,13.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13239_Quitman.png,13_13239_Quitman.png,13,13239,Quitman,Quitman County,22.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13241_Rabun.png,13_13241_Rabun.png,13,13241,Rabun,Rabun County,11.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13243_Randolph.png,13_13243_Randolph.png,13,13243,Randolph,Randolph County,25.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13245_Richmond.png,13_13245_Richmond.png,13,13245,Richmond,Richmond County,19.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13247_Rockdale.png,13_13247_Rockdale.png,13,13247,Rockdale,Rockdale County,11.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13249_Schley.png,13_13249_Schley.png,13,13249,Schley,Schley County,15.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13251_Screven.png,13_13251_Screven.png,13,13251,Screven,Screven County,21.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13253_Seminole.png,13_13253_Seminole.png,13,13253,Seminole,Seminole County,22.5
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13255_Spalding.png,13_13255_Spalding.png,13,13255,Spalding,Spalding County,16.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13257_Stephens.png,13_13257_Stephens.png,13,13257,Stephens,Stephens County,17.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13259_Stewart.png,13_13259_Stewart.png,13,13259,Stewart,Stewart County,30.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13261_Sumter.png,13_13261_Sumter.png,13,13261,Sumter,Sumter County,27.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13263_Talbot.png,13_13263_Talbot.png,13,13263,Talbot,Talbot County,22.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13265_Taliaferro.png,13_13265_Taliaferro.png,13,13265,Taliaferro,Taliaferro County,23.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13267_Tattnall.png,13_13267_Tattnall.png,13,13267,Tattnall,Tattnall County,24.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13269_Taylor.png,13_13269_Taylor.png,13,13269,Taylor,Taylor County,25.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13271_Telfair.png,13_13271_Telfair.png,13,13271,Telfair,Telfair County,25.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13273_Terrell.png,13_13273_Terrell.png,13,13273,Terrell,Terrell County,27.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13275_Thomas.png,13_13275_Thomas.png,13,13275,Thomas,Thomas County,17.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13277_Tift.png,13_13277_Tift.png,13,13277,Tift,Tift County,19.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13279_Toombs.png,13_13279_Toombs.png,13,13279,Toombs,Toombs County,22.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13281_Towns.png,13_13281_Towns.png,13,13281,Towns,Towns County,11.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13283_Treutlen.png,13_13283_Treutlen.png,13,13283,Treutlen,Treutlen County,22.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13285_Troup.png,13_13285_Troup.png,13,13285,Troup,Troup County,14.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13287_Turner.png,13_13287_Turner.png,13,13287,Turner,Turner County,25.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13289_Twiggs.png,13_13289_Twiggs.png,13,13289,Twiggs,Twiggs County,20.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13291_Union.png,13_13291_Union.png,13,13291,Union,Union County,11.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13293_Upson.png,13_13293_Upson.png,13,13293,Upson,Upson County,16.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13295_Walker.png,13_13295_Walker.png,13,13295,Walker,Walker County,12.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13297_Walton.png,13_13297_Walton.png,13,13297,Walton,Walton County,9.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13299_Ware.png,13_13299_Ware.png,13,13299,Ware,Ware County,23.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13301_Warren.png,13_13301_Warren.png,13,13301,Warren,Warren County,24.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13303_Washington.png,13_13303_Washington.png,13,13303,Washington,Washington County,25.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13305_Wayne.png,13_13305_Wayne.png,13,13305,Wayne,Wayne County,18.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13307_Webster.png,13_13307_Webster.png,13,13307,Webster,Webster County,19.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13309_Wheeler.png,13_13309_Wheeler.png,13,13309,Wheeler,Wheeler County,35.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13311_White.png,13_13311_White.png,13,13311,White,White County,10.8
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13313_Whitfield.png,13_13313_Whitfield.png,13,13313,Whitfield,Whitfield County,14.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13315_Wilcox.png,13_13315_Wilcox.png,13,13315,Wilcox,Wilcox County,28.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13317_Wilkes.png,13_13317_Wilkes.png,13,13317,Wilkes,Wilkes County,20.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13319_Wilkinson.png,13_13319_Wilkinson.png,13,13319,Wilkinson,Wilkinson County,20.6
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\13_13321_Worth.png,13_13321_Worth.png,13,13321,Worth,Worth County,26.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16001_Ada.png,16_16001_Ada.png,16,16001,Ada,Ada County,8.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16003_Adams.png,16_16003_Adams.png,16,16003,Adams,Adams County,12.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16005_Bannock.png,16_16005_Bannock.png,16,16005,Bannock,Bannock County,12.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16007_Bear_Lake.png,16_16007_Bear_Lake.png,16,16007,Bear_Lake,Bear Lake County,9.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16009_Benewah.png,16_16009_Benewah.png,16,16009,Benewah,Benewah County,12.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16011_Bingham.png,16_16011_Bingham.png,16,16011,Bingham,Bingham County,11.4
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16013_Blaine.png,16_16013_Blaine.png,16,16013,Blaine,Blaine County,6.7
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16015_Boise.png,16_16015_Boise.png,16,16015,Boise,Boise County,10.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16017_Bonner.png,16_16017_Bonner.png,16,16017,Bonner,Bonner County,11.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16019_Bonneville.png,16_16019_Bonneville.png,16,16019,Bonneville,Bonneville County,8.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16021_Boundary.png,16_16021_Boundary.png,16,16021,Boundary,Boundary County,12.3
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16023_Butte.png,16_16023_Butte.png,16,16023,Butte,Butte County,15.1
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16025_Camas.png,16_16025_Camas.png,16,16025,Camas,Camas County,9.0
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16027_Canyon.png,16_16027_Canyon.png,16,16027,Canyon,Canyon County,9.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16029_Caribou.png,16_16029_Caribou.png,16,16029,Caribou,Caribou County,10.2
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16031_Cassia.png,16_16031_Cassia.png,16,16031,Cassia,Cassia County,12.9
C:\Users\zinsc\OneDrive\Desktop\MS DataScience\CSCI 5527 - Deep Learning\Project\Datasets\opt2_county_dark\opt2_county_dark\16_16033_Clark.png,16_16033_Clark.png,16,16033,Clark,Clark County,15.1
